ID,Dataset,Model,BoxInclusion,MaskInclusion,NumberOfPOIs,POIPlacementAlgorithm,PerimeterBuffer,BoundingBoxDistortion,MaskDistortion
15551,fruit,Mask2Former,True,False,1,Random,15%,100%,N/A
15552,fruit,Mask2Former,True,False,1,Random,15%,110%,N/A
15553,fruit,Mask2Former,True,False,1,Distance Max,0%,90%,N/A
15554,fruit,Mask2Former,True,False,1,Distance Max,0%,100%,N/A
15555,fruit,Mask2Former,True,False,1,Distance Max,0%,110%,N/A
15556,fruit,Mask2Former,True,False,1,Distance Max,5%,90%,N/A
15557,fruit,Mask2Former,True,False,1,Distance Max,5%,100%,N/A
15558,fruit,Mask2Former,True,False,1,Distance Max,5%,110%,N/A
15559,fruit,Mask2Former,True,False,1,Distance Max,10%,90%,N/A
15560,fruit,Mask2Former,True,False,1,Distance Max,10%,100%,N/A
15561,fruit,Mask2Former,True,False,1,Distance Max,10%,110%,N/A
15562,fruit,Mask2Former,True,False,1,Distance Max,15%,90%,N/A
15563,fruit,Mask2Former,True,False,1,Distance Max,15%,100%,N/A
15564,fruit,Mask2Former,True,False,1,Distance Max,15%,110%,N/A
15565,fruit,Mask2Former,True,False,1,Voronoi,0%,90%,N/A
15566,fruit,Mask2Former,True,False,1,Voronoi,0%,100%,N/A
15567,fruit,Mask2Former,True,False,1,Voronoi,0%,110%,N/A
15568,fruit,Mask2Former,True,False,1,Voronoi,5%,90%,N/A
15569,fruit,Mask2Former,True,False,1,Voronoi,5%,100%,N/A
15570,fruit,Mask2Former,True,False,1,Voronoi,5%,110%,N/A
15571,fruit,Mask2Former,True,False,1,Voronoi,10%,90%,N/A
15572,fruit,Mask2Former,True,False,1,Voronoi,10%,100%,N/A
15573,fruit,Mask2Former,True,False,1,Voronoi,10%,110%,N/A
15574,fruit,Mask2Former,True,False,1,Voronoi,15%,90%,N/A
15575,fruit,Mask2Former,True,False,1,Voronoi,15%,100%,N/A
15576,fruit,Mask2Former,True,False,1,Voronoi,15%,110%,N/A
15577,fruit,Mask2Former,True,False,2,Random,0%,90%,N/A
15578,fruit,Mask2Former,True,False,2,Random,0%,100%,N/A
15579,fruit,Mask2Former,True,False,2,Random,0%,110%,N/A
15580,fruit,Mask2Former,True,False,2,Random,5%,90%,N/A
15581,fruit,Mask2Former,True,False,2,Random,5%,100%,N/A
15582,fruit,Mask2Former,True,False,2,Random,5%,110%,N/A
15583,fruit,Mask2Former,True,False,2,Random,10%,90%,N/A
15584,fruit,Mask2Former,True,False,2,Random,10%,100%,N/A
15585,fruit,Mask2Former,True,False,2,Random,10%,110%,N/A
15586,fruit,Mask2Former,True,False,2,Random,15%,90%,N/A
15587,fruit,Mask2Former,True,False,2,Random,15%,100%,N/A
15588,fruit,Mask2Former,True,False,2,Random,15%,110%,N/A
15589,fruit,Mask2Former,True,False,2,Distance Max,0%,90%,N/A
15590,fruit,Mask2Former,True,False,2,Distance Max,0%,100%,N/A
15591,fruit,Mask2Former,True,False,2,Distance Max,0%,110%,N/A
15592,fruit,Mask2Former,True,False,2,Distance Max,5%,90%,N/A
15593,fruit,Mask2Former,True,False,2,Distance Max,5%,100%,N/A
15594,fruit,Mask2Former,True,False,2,Distance Max,5%,110%,N/A
15595,fruit,Mask2Former,True,False,2,Distance Max,10%,90%,N/A
15596,fruit,Mask2Former,True,False,2,Distance Max,10%,100%,N/A
15597,fruit,Mask2Former,True,False,2,Distance Max,10%,110%,N/A
15598,fruit,Mask2Former,True,False,2,Distance Max,15%,90%,N/A
15599,fruit,Mask2Former,True,False,2,Distance Max,15%,100%,N/A
15600,fruit,Mask2Former,True,False,2,Distance Max,15%,110%,N/A
15601,fruit,Mask2Former,True,False,2,Voronoi,0%,90%,N/A
15602,fruit,Mask2Former,True,False,2,Voronoi,0%,100%,N/A
15603,fruit,Mask2Former,True,False,2,Voronoi,0%,110%,N/A
15604,fruit,Mask2Former,True,False,2,Voronoi,5%,90%,N/A
15605,fruit,Mask2Former,True,False,2,Voronoi,5%,100%,N/A
15606,fruit,Mask2Former,True,False,2,Voronoi,5%,110%,N/A
15607,fruit,Mask2Former,True,False,2,Voronoi,10%,90%,N/A
15608,fruit,Mask2Former,True,False,2,Voronoi,10%,100%,N/A
15609,fruit,Mask2Former,True,False,2,Voronoi,10%,110%,N/A
15610,fruit,Mask2Former,True,False,2,Voronoi,15%,90%,N/A
15611,fruit,Mask2Former,True,False,2,Voronoi,15%,100%,N/A
15612,fruit,Mask2Former,True,False,2,Voronoi,15%,110%,N/A
15613,fruit,Mask2Former,True,False,3,Random,0%,90%,N/A
15614,fruit,Mask2Former,True,False,3,Random,0%,100%,N/A
15615,fruit,Mask2Former,True,False,3,Random,0%,110%,N/A
15616,fruit,Mask2Former,True,False,3,Random,5%,90%,N/A
15617,fruit,Mask2Former,True,False,3,Random,5%,100%,N/A
15618,fruit,Mask2Former,True,False,3,Random,5%,110%,N/A
15619,fruit,Mask2Former,True,False,3,Random,10%,90%,N/A
15620,fruit,Mask2Former,True,False,3,Random,10%,100%,N/A
15621,fruit,Mask2Former,True,False,3,Random,10%,110%,N/A
15622,fruit,Mask2Former,True,False,3,Random,15%,90%,N/A
15623,fruit,Mask2Former,True,False,3,Random,15%,100%,N/A
15624,fruit,Mask2Former,True,False,3,Random,15%,110%,N/A
15625,fruit,Mask2Former,True,False,3,Distance Max,0%,90%,N/A
15626,fruit,Mask2Former,True,False,3,Distance Max,0%,100%,N/A
15627,fruit,Mask2Former,True,False,3,Distance Max,0%,110%,N/A
15628,fruit,Mask2Former,True,False,3,Distance Max,5%,90%,N/A
15629,fruit,Mask2Former,True,False,3,Distance Max,5%,100%,N/A
15630,fruit,Mask2Former,True,False,3,Distance Max,5%,110%,N/A
15631,fruit,Mask2Former,True,False,3,Distance Max,10%,90%,N/A
15632,fruit,Mask2Former,True,False,3,Distance Max,10%,100%,N/A
15633,fruit,Mask2Former,True,False,3,Distance Max,10%,110%,N/A
15634,fruit,Mask2Former,True,False,3,Distance Max,15%,90%,N/A
15635,fruit,Mask2Former,True,False,3,Distance Max,15%,100%,N/A
15636,fruit,Mask2Former,True,False,3,Distance Max,15%,110%,N/A
15637,fruit,Mask2Former,True,False,3,Voronoi,0%,90%,N/A
15638,fruit,Mask2Former,True,False,3,Voronoi,0%,100%,N/A
15639,fruit,Mask2Former,True,False,3,Voronoi,0%,110%,N/A
15640,fruit,Mask2Former,True,False,3,Voronoi,5%,90%,N/A
15641,fruit,Mask2Former,True,False,3,Voronoi,5%,100%,N/A
15642,fruit,Mask2Former,True,False,3,Voronoi,5%,110%,N/A
15643,fruit,Mask2Former,True,False,3,Voronoi,10%,90%,N/A
15644,fruit,Mask2Former,True,False,3,Voronoi,10%,100%,N/A
15645,fruit,Mask2Former,True,False,3,Voronoi,10%,110%,N/A
15646,fruit,Mask2Former,True,False,3,Voronoi,15%,90%,N/A
15647,fruit,Mask2Former,True,False,3,Voronoi,15%,100%,N/A
15648,fruit,Mask2Former,True,False,3,Voronoi,15%,110%,N/A
15649,fruit,Mask2Former,True,False,4,Random,0%,90%,N/A
15650,fruit,Mask2Former,True,False,4,Random,0%,100%,N/A
15651,fruit,Mask2Former,True,False,4,Random,0%,110%,N/A
15652,fruit,Mask2Former,True,False,4,Random,5%,90%,N/A
15653,fruit,Mask2Former,True,False,4,Random,5%,100%,N/A
15654,fruit,Mask2Former,True,False,4,Random,5%,110%,N/A
15655,fruit,Mask2Former,True,False,4,Random,10%,90%,N/A
15656,fruit,Mask2Former,True,False,4,Random,10%,100%,N/A
15657,fruit,Mask2Former,True,False,4,Random,10%,110%,N/A
15658,fruit,Mask2Former,True,False,4,Random,15%,90%,N/A
15659,fruit,Mask2Former,True,False,4,Random,15%,100%,N/A
15660,fruit,Mask2Former,True,False,4,Random,15%,110%,N/A
15661,fruit,Mask2Former,True,False,4,Distance Max,0%,90%,N/A
15662,fruit,Mask2Former,True,False,4,Distance Max,0%,100%,N/A
15663,fruit,Mask2Former,True,False,4,Distance Max,0%,110%,N/A
15664,fruit,Mask2Former,True,False,4,Distance Max,5%,90%,N/A
15665,fruit,Mask2Former,True,False,4,Distance Max,5%,100%,N/A
15666,fruit,Mask2Former,True,False,4,Distance Max,5%,110%,N/A
15667,fruit,Mask2Former,True,False,4,Distance Max,10%,90%,N/A
15668,fruit,Mask2Former,True,False,4,Distance Max,10%,100%,N/A
15669,fruit,Mask2Former,True,False,4,Distance Max,10%,110%,N/A
15670,fruit,Mask2Former,True,False,4,Distance Max,15%,90%,N/A
15671,fruit,Mask2Former,True,False,4,Distance Max,15%,100%,N/A
15672,fruit,Mask2Former,True,False,4,Distance Max,15%,110%,N/A
15673,fruit,Mask2Former,True,False,4,Voronoi,0%,90%,N/A
15674,fruit,Mask2Former,True,False,4,Voronoi,0%,100%,N/A
15675,fruit,Mask2Former,True,False,4,Voronoi,0%,110%,N/A
15676,fruit,Mask2Former,True,False,4,Voronoi,5%,90%,N/A
15677,fruit,Mask2Former,True,False,4,Voronoi,5%,100%,N/A
15678,fruit,Mask2Former,True,False,4,Voronoi,5%,110%,N/A
15679,fruit,Mask2Former,True,False,4,Voronoi,10%,90%,N/A
15680,fruit,Mask2Former,True,False,4,Voronoi,10%,100%,N/A
15681,fruit,Mask2Former,True,False,4,Voronoi,10%,110%,N/A
15682,fruit,Mask2Former,True,False,4,Voronoi,15%,90%,N/A
15683,fruit,Mask2Former,True,False,4,Voronoi,15%,100%,N/A
15684,fruit,Mask2Former,True,False,4,Voronoi,15%,110%,N/A
15685,fruit,Mask2Former,True,False,5,Random,0%,90%,N/A
15686,fruit,Mask2Former,True,False,5,Random,0%,100%,N/A
15687,fruit,Mask2Former,True,False,5,Random,0%,110%,N/A
15688,fruit,Mask2Former,True,False,5,Random,5%,90%,N/A
15689,fruit,Mask2Former,True,False,5,Random,5%,100%,N/A
15690,fruit,Mask2Former,True,False,5,Random,5%,110%,N/A
15691,fruit,Mask2Former,True,False,5,Random,10%,90%,N/A
15692,fruit,Mask2Former,True,False,5,Random,10%,100%,N/A
15693,fruit,Mask2Former,True,False,5,Random,10%,110%,N/A
15694,fruit,Mask2Former,True,False,5,Random,15%,90%,N/A
15695,fruit,Mask2Former,True,False,5,Random,15%,100%,N/A
15696,fruit,Mask2Former,True,False,5,Random,15%,110%,N/A
15697,fruit,Mask2Former,True,False,5,Distance Max,0%,90%,N/A
15698,fruit,Mask2Former,True,False,5,Distance Max,0%,100%,N/A
15699,fruit,Mask2Former,True,False,5,Distance Max,0%,110%,N/A
15700,fruit,Mask2Former,True,False,5,Distance Max,5%,90%,N/A
15701,fruit,Mask2Former,True,False,5,Distance Max,5%,100%,N/A
15702,fruit,Mask2Former,True,False,5,Distance Max,5%,110%,N/A
15703,fruit,Mask2Former,True,False,5,Distance Max,10%,90%,N/A
15704,fruit,Mask2Former,True,False,5,Distance Max,10%,100%,N/A
15705,fruit,Mask2Former,True,False,5,Distance Max,10%,110%,N/A
15706,fruit,Mask2Former,True,False,5,Distance Max,15%,90%,N/A
15707,fruit,Mask2Former,True,False,5,Distance Max,15%,100%,N/A
15708,fruit,Mask2Former,True,False,5,Distance Max,15%,110%,N/A
15709,fruit,Mask2Former,True,False,5,Voronoi,0%,90%,N/A
15710,fruit,Mask2Former,True,False,5,Voronoi,0%,100%,N/A
15711,fruit,Mask2Former,True,False,5,Voronoi,0%,110%,N/A
15712,fruit,Mask2Former,True,False,5,Voronoi,5%,90%,N/A
15713,fruit,Mask2Former,True,False,5,Voronoi,5%,100%,N/A
15714,fruit,Mask2Former,True,False,5,Voronoi,5%,110%,N/A
15715,fruit,Mask2Former,True,False,5,Voronoi,10%,90%,N/A
15716,fruit,Mask2Former,True,False,5,Voronoi,10%,100%,N/A
15717,fruit,Mask2Former,True,False,5,Voronoi,10%,110%,N/A
15718,fruit,Mask2Former,True,False,5,Voronoi,15%,90%,N/A
15719,fruit,Mask2Former,True,False,5,Voronoi,15%,100%,N/A
15720,fruit,Mask2Former,True,False,5,Voronoi,15%,110%,N/A
15721,fruit,Mask2Former,True,False,6,Random,0%,90%,N/A
15722,fruit,Mask2Former,True,False,6,Random,0%,100%,N/A
15723,fruit,Mask2Former,True,False,6,Random,0%,110%,N/A
15724,fruit,Mask2Former,True,False,6,Random,5%,90%,N/A
15725,fruit,Mask2Former,True,False,6,Random,5%,100%,N/A
15726,fruit,Mask2Former,True,False,6,Random,5%,110%,N/A
15727,fruit,Mask2Former,True,False,6,Random,10%,90%,N/A
15728,fruit,Mask2Former,True,False,6,Random,10%,100%,N/A
15729,fruit,Mask2Former,True,False,6,Random,10%,110%,N/A
15730,fruit,Mask2Former,True,False,6,Random,15%,90%,N/A
15731,fruit,Mask2Former,True,False,6,Random,15%,100%,N/A
15732,fruit,Mask2Former,True,False,6,Random,15%,110%,N/A
15733,fruit,Mask2Former,True,False,6,Distance Max,0%,90%,N/A
15734,fruit,Mask2Former,True,False,6,Distance Max,0%,100%,N/A
15735,fruit,Mask2Former,True,False,6,Distance Max,0%,110%,N/A
15736,fruit,Mask2Former,True,False,6,Distance Max,5%,90%,N/A
15737,fruit,Mask2Former,True,False,6,Distance Max,5%,100%,N/A
15738,fruit,Mask2Former,True,False,6,Distance Max,5%,110%,N/A
15739,fruit,Mask2Former,True,False,6,Distance Max,10%,90%,N/A
15740,fruit,Mask2Former,True,False,6,Distance Max,10%,100%,N/A
15741,fruit,Mask2Former,True,False,6,Distance Max,10%,110%,N/A
15742,fruit,Mask2Former,True,False,6,Distance Max,15%,90%,N/A
15743,fruit,Mask2Former,True,False,6,Distance Max,15%,100%,N/A
15744,fruit,Mask2Former,True,False,6,Distance Max,15%,110%,N/A
15745,fruit,Mask2Former,True,False,6,Voronoi,0%,90%,N/A
15746,fruit,Mask2Former,True,False,6,Voronoi,0%,100%,N/A
15747,fruit,Mask2Former,True,False,6,Voronoi,0%,110%,N/A
15748,fruit,Mask2Former,True,False,6,Voronoi,5%,90%,N/A
15749,fruit,Mask2Former,True,False,6,Voronoi,5%,100%,N/A
15750,fruit,Mask2Former,True,False,6,Voronoi,5%,110%,N/A
15751,fruit,Mask2Former,True,False,6,Voronoi,10%,90%,N/A
15752,fruit,Mask2Former,True,False,6,Voronoi,10%,100%,N/A
15753,fruit,Mask2Former,True,False,6,Voronoi,10%,110%,N/A
15754,fruit,Mask2Former,True,False,6,Voronoi,15%,90%,N/A
15755,fruit,Mask2Former,True,False,6,Voronoi,15%,100%,N/A
15756,fruit,Mask2Former,True,False,6,Voronoi,15%,110%,N/A
15757,fruit,Mask2Former,True,False,7,Random,0%,90%,N/A
15758,fruit,Mask2Former,True,False,7,Random,0%,100%,N/A
15759,fruit,Mask2Former,True,False,7,Random,0%,110%,N/A
15760,fruit,Mask2Former,True,False,7,Random,5%,90%,N/A
15761,fruit,Mask2Former,True,False,7,Random,5%,100%,N/A
15762,fruit,Mask2Former,True,False,7,Random,5%,110%,N/A
15763,fruit,Mask2Former,True,False,7,Random,10%,90%,N/A
15764,fruit,Mask2Former,True,False,7,Random,10%,100%,N/A
15765,fruit,Mask2Former,True,False,7,Random,10%,110%,N/A
15766,fruit,Mask2Former,True,False,7,Random,15%,90%,N/A
15767,fruit,Mask2Former,True,False,7,Random,15%,100%,N/A
15768,fruit,Mask2Former,True,False,7,Random,15%,110%,N/A
15769,fruit,Mask2Former,True,False,7,Distance Max,0%,90%,N/A
15770,fruit,Mask2Former,True,False,7,Distance Max,0%,100%,N/A
15771,fruit,Mask2Former,True,False,7,Distance Max,0%,110%,N/A
15772,fruit,Mask2Former,True,False,7,Distance Max,5%,90%,N/A
15773,fruit,Mask2Former,True,False,7,Distance Max,5%,100%,N/A
15774,fruit,Mask2Former,True,False,7,Distance Max,5%,110%,N/A
15775,fruit,Mask2Former,True,False,7,Distance Max,10%,90%,N/A
15776,fruit,Mask2Former,True,False,7,Distance Max,10%,100%,N/A
15777,fruit,Mask2Former,True,False,7,Distance Max,10%,110%,N/A
15778,fruit,Mask2Former,True,False,7,Distance Max,15%,90%,N/A
15779,fruit,Mask2Former,True,False,7,Distance Max,15%,100%,N/A
15780,fruit,Mask2Former,True,False,7,Distance Max,15%,110%,N/A
15781,fruit,Mask2Former,True,False,7,Voronoi,0%,90%,N/A
15782,fruit,Mask2Former,True,False,7,Voronoi,0%,100%,N/A
15783,fruit,Mask2Former,True,False,7,Voronoi,0%,110%,N/A
15784,fruit,Mask2Former,True,False,7,Voronoi,5%,90%,N/A
15785,fruit,Mask2Former,True,False,7,Voronoi,5%,100%,N/A
15786,fruit,Mask2Former,True,False,7,Voronoi,5%,110%,N/A
15787,fruit,Mask2Former,True,False,7,Voronoi,10%,90%,N/A
15788,fruit,Mask2Former,True,False,7,Voronoi,10%,100%,N/A
15789,fruit,Mask2Former,True,False,7,Voronoi,10%,110%,N/A
15790,fruit,Mask2Former,True,False,7,Voronoi,15%,90%,N/A
15791,fruit,Mask2Former,True,False,7,Voronoi,15%,100%,N/A
15792,fruit,Mask2Former,True,False,7,Voronoi,15%,110%,N/A
15793,fruit,Mask2Former,False,True,1,Random,0%,N/A,90%
15794,fruit,Mask2Former,False,True,1,Random,0%,N/A,100%
15795,fruit,Mask2Former,False,True,1,Random,0%,N/A,110%
15796,fruit,Mask2Former,False,True,1,Random,5%,N/A,90%
15797,fruit,Mask2Former,False,True,1,Random,5%,N/A,100%
15798,fruit,Mask2Former,False,True,1,Random,5%,N/A,110%
15799,fruit,Mask2Former,False,True,1,Random,10%,N/A,90%
15800,fruit,Mask2Former,False,True,1,Random,10%,N/A,100%
15801,fruit,Mask2Former,False,True,1,Random,10%,N/A,110%
15802,fruit,Mask2Former,False,True,1,Random,15%,N/A,90%
15803,fruit,Mask2Former,False,True,1,Random,15%,N/A,100%
15804,fruit,Mask2Former,False,True,1,Random,15%,N/A,110%
15805,fruit,Mask2Former,False,True,1,Distance Max,0%,N/A,90%
15806,fruit,Mask2Former,False,True,1,Distance Max,0%,N/A,100%
15807,fruit,Mask2Former,False,True,1,Distance Max,0%,N/A,110%
15808,fruit,Mask2Former,False,True,1,Distance Max,5%,N/A,90%
15809,fruit,Mask2Former,False,True,1,Distance Max,5%,N/A,100%
15810,fruit,Mask2Former,False,True,1,Distance Max,5%,N/A,110%
15811,fruit,Mask2Former,False,True,1,Distance Max,10%,N/A,90%
15812,fruit,Mask2Former,False,True,1,Distance Max,10%,N/A,100%
15813,fruit,Mask2Former,False,True,1,Distance Max,10%,N/A,110%
15814,fruit,Mask2Former,False,True,1,Distance Max,15%,N/A,90%
15815,fruit,Mask2Former,False,True,1,Distance Max,15%,N/A,100%
15816,fruit,Mask2Former,False,True,1,Distance Max,15%,N/A,110%
15817,fruit,Mask2Former,False,True,1,Voronoi,0%,N/A,90%
15818,fruit,Mask2Former,False,True,1,Voronoi,0%,N/A,100%
15819,fruit,Mask2Former,False,True,1,Voronoi,0%,N/A,110%
15820,fruit,Mask2Former,False,True,1,Voronoi,5%,N/A,90%
15821,fruit,Mask2Former,False,True,1,Voronoi,5%,N/A,100%
15822,fruit,Mask2Former,False,True,1,Voronoi,5%,N/A,110%
15823,fruit,Mask2Former,False,True,1,Voronoi,10%,N/A,90%
15824,fruit,Mask2Former,False,True,1,Voronoi,10%,N/A,100%
15825,fruit,Mask2Former,False,True,1,Voronoi,10%,N/A,110%
15826,fruit,Mask2Former,False,True,1,Voronoi,15%,N/A,90%
15827,fruit,Mask2Former,False,True,1,Voronoi,15%,N/A,100%
15828,fruit,Mask2Former,False,True,1,Voronoi,15%,N/A,110%
15829,fruit,Mask2Former,False,True,2,Random,0%,N/A,90%
15830,fruit,Mask2Former,False,True,2,Random,0%,N/A,100%
15831,fruit,Mask2Former,False,True,2,Random,0%,N/A,110%
15832,fruit,Mask2Former,False,True,2,Random,5%,N/A,90%
15833,fruit,Mask2Former,False,True,2,Random,5%,N/A,100%
15834,fruit,Mask2Former,False,True,2,Random,5%,N/A,110%
15835,fruit,Mask2Former,False,True,2,Random,10%,N/A,90%
15836,fruit,Mask2Former,False,True,2,Random,10%,N/A,100%
15837,fruit,Mask2Former,False,True,2,Random,10%,N/A,110%
15838,fruit,Mask2Former,False,True,2,Random,15%,N/A,90%
15839,fruit,Mask2Former,False,True,2,Random,15%,N/A,100%
15840,fruit,Mask2Former,False,True,2,Random,15%,N/A,110%
15841,fruit,Mask2Former,False,True,2,Distance Max,0%,N/A,90%
15842,fruit,Mask2Former,False,True,2,Distance Max,0%,N/A,100%
15843,fruit,Mask2Former,False,True,2,Distance Max,0%,N/A,110%
15844,fruit,Mask2Former,False,True,2,Distance Max,5%,N/A,90%
15845,fruit,Mask2Former,False,True,2,Distance Max,5%,N/A,100%
15846,fruit,Mask2Former,False,True,2,Distance Max,5%,N/A,110%
15847,fruit,Mask2Former,False,True,2,Distance Max,10%,N/A,90%
15848,fruit,Mask2Former,False,True,2,Distance Max,10%,N/A,100%
15849,fruit,Mask2Former,False,True,2,Distance Max,10%,N/A,110%
15850,fruit,Mask2Former,False,True,2,Distance Max,15%,N/A,90%
15851,fruit,Mask2Former,False,True,2,Distance Max,15%,N/A,100%
15852,fruit,Mask2Former,False,True,2,Distance Max,15%,N/A,110%
15853,fruit,Mask2Former,False,True,2,Voronoi,0%,N/A,90%
15854,fruit,Mask2Former,False,True,2,Voronoi,0%,N/A,100%
15855,fruit,Mask2Former,False,True,2,Voronoi,0%,N/A,110%
15856,fruit,Mask2Former,False,True,2,Voronoi,5%,N/A,90%
15857,fruit,Mask2Former,False,True,2,Voronoi,5%,N/A,100%
15858,fruit,Mask2Former,False,True,2,Voronoi,5%,N/A,110%
15859,fruit,Mask2Former,False,True,2,Voronoi,10%,N/A,90%
15860,fruit,Mask2Former,False,True,2,Voronoi,10%,N/A,100%
15861,fruit,Mask2Former,False,True,2,Voronoi,10%,N/A,110%
15862,fruit,Mask2Former,False,True,2,Voronoi,15%,N/A,90%
15863,fruit,Mask2Former,False,True,2,Voronoi,15%,N/A,100%
15864,fruit,Mask2Former,False,True,2,Voronoi,15%,N/A,110%
15865,fruit,Mask2Former,False,True,3,Random,0%,N/A,90%
15866,fruit,Mask2Former,False,True,3,Random,0%,N/A,100%
15867,fruit,Mask2Former,False,True,3,Random,0%,N/A,110%
15868,fruit,Mask2Former,False,True,3,Random,5%,N/A,90%
15869,fruit,Mask2Former,False,True,3,Random,5%,N/A,100%
15870,fruit,Mask2Former,False,True,3,Random,5%,N/A,110%
15871,fruit,Mask2Former,False,True,3,Random,10%,N/A,90%
15872,fruit,Mask2Former,False,True,3,Random,10%,N/A,100%
15873,fruit,Mask2Former,False,True,3,Random,10%,N/A,110%
15874,fruit,Mask2Former,False,True,3,Random,15%,N/A,90%
15875,fruit,Mask2Former,False,True,3,Random,15%,N/A,100%
15876,fruit,Mask2Former,False,True,3,Random,15%,N/A,110%
15877,fruit,Mask2Former,False,True,3,Distance Max,0%,N/A,90%
15878,fruit,Mask2Former,False,True,3,Distance Max,0%,N/A,100%
15879,fruit,Mask2Former,False,True,3,Distance Max,0%,N/A,110%
15880,fruit,Mask2Former,False,True,3,Distance Max,5%,N/A,90%
15881,fruit,Mask2Former,False,True,3,Distance Max,5%,N/A,100%
15882,fruit,Mask2Former,False,True,3,Distance Max,5%,N/A,110%
15883,fruit,Mask2Former,False,True,3,Distance Max,10%,N/A,90%
15884,fruit,Mask2Former,False,True,3,Distance Max,10%,N/A,100%
15885,fruit,Mask2Former,False,True,3,Distance Max,10%,N/A,110%
15886,fruit,Mask2Former,False,True,3,Distance Max,15%,N/A,90%
15887,fruit,Mask2Former,False,True,3,Distance Max,15%,N/A,100%
15888,fruit,Mask2Former,False,True,3,Distance Max,15%,N/A,110%
15889,fruit,Mask2Former,False,True,3,Voronoi,0%,N/A,90%
15890,fruit,Mask2Former,False,True,3,Voronoi,0%,N/A,100%
15891,fruit,Mask2Former,False,True,3,Voronoi,0%,N/A,110%
15892,fruit,Mask2Former,False,True,3,Voronoi,5%,N/A,90%
15893,fruit,Mask2Former,False,True,3,Voronoi,5%,N/A,100%
15894,fruit,Mask2Former,False,True,3,Voronoi,5%,N/A,110%
15895,fruit,Mask2Former,False,True,3,Voronoi,10%,N/A,90%
15896,fruit,Mask2Former,False,True,3,Voronoi,10%,N/A,100%
15897,fruit,Mask2Former,False,True,3,Voronoi,10%,N/A,110%
15898,fruit,Mask2Former,False,True,3,Voronoi,15%,N/A,90%
15899,fruit,Mask2Former,False,True,3,Voronoi,15%,N/A,100%
15900,fruit,Mask2Former,False,True,3,Voronoi,15%,N/A,110%
15901,fruit,Mask2Former,False,True,4,Random,0%,N/A,90%
